course1Points,course1WeeklyHours,course1TotalAssignments,course1MandatoryAssignments,course1Difficulty1,course1Time1,course1Difficulty2,course1Time2,course1Difficulty3,course1Time3,course1Difficulty4,course1Time4,course1Difficulty5,course1Time5,course2Points,course2WeeklyHours,course2TotalAssignments,course2MandatoryAssignments,course2Difficulty1,course2Time1,course2Difficulty2,course2Time2,course2Difficulty3,course2Time3,course2Difficulty4,course2Time4,course2Difficulty5,course2Time5,course3Points,course3WeeklyHours,course3TotalAssignments,course3MandatoryAssignments,course3Difficulty1,course3Time1,course3Difficulty2,course3Time2,course3Difficulty3,course3Time3,course3Difficulty4,course3Time4,course3Difficulty5,course3Time5,course4Points,course4WeeklyHours,course4TotalAssignments,course4MandatoryAssignments,course4Difficulty1,course4Time1,course4Difficulty2,course4Time2,course4Difficulty3,course4Time3,course4Difficulty4,course4Time4,course4Difficulty5,course4Time5,course5Points,course5WeeklyHours,course5TotalAssignments,course5MandatoryAssignments,course5Difficulty1,course5Time1,course5Difficulty2,course5Time2,course5Difficulty3,course5Time3,course5Difficulty4,course5Time4,course5Difficulty5,course5Time5,course1,course2,course3,course4,course5,assignment1,assignment2,assignment3,assignment4,assignment5
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,0,0,0,0,0,0,0,0,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,1,0,0,0,1,0,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,0,0,0,0,0,0,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,1,0,0,0,0,1,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,0,0,0,0,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,1,0,0,0,0,0,1,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,0,0,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,1,0,0,0,0,0,0,1,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,1,0,0,0,0,0,0,0,1
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,0,0,0,0,0,0,0,0,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,1,0,0,1,0,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,0,0,0,0,0,0,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,1,0,0,0,1,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,0,0,0,0,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,1,0,0,0,0,1,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,0,0,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,1,0,0,0,0,0,1,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,1,0,0,0,0,0,0,1
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,0,0,0,0,0,0,0,0,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,1,0,1,0,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,0,0,0,0,0,0,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,1,0,0,1,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,0,0,0,0,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,1,0,0,0,1,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,0,0,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,1,0,0,0,0,1,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,1,0,0,0,0,0,1
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,3,215,2,232,5,148,3,219,4,352,3,4,5,2,3,314,5,456,4,412,3,326,4,215,6,6,5,5,4,628,4,512,4,514,2,584,2,403,3,3,5,3,3,202,5,251,4,166,3,210,4,218,4,4,5,5,4,346,3,374,4,202,4,211,5,225,0,0,0,0,1,0,0,0,0,1
4,4,5,3,3,394,0,0,0,0,0,0,0,0,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,1,0,0,0,0,1,0,0,0,0
4,4,5,3,3,394,4,291,0,0,0,0,0,0,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,1,0,0,0,0,0,1,0,0,0
4,4,5,3,3,394,4,291,4,411,0,0,0,0,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,1,0,0,0,0,0,0,1,0,0
4,4,5,3,3,394,4,291,4,411,3,375,0,0,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,1,0,0,0,0,0,0,0,1,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,1,0,0,0,0,0,0,0,0,1
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,0,0,0,0,0,0,0,0,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,1,0,0,0,1,0,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,0,0,0,0,0,0,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,1,0,0,0,0,1,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,0,0,0,0,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,1,0,0,0,0,0,1,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,0,0,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,1,0,0,0,0,0,0,1,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,1,0,0,0,0,0,0,0,1
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,0,0,0,0,0,0,0,0,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,1,0,0,1,0,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,0,0,0,0,0,0,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,1,0,0,0,1,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,0,0,0,0,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,1,0,0,0,0,1,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,0,0,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,1,0,0,0,0,0,1,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,1,0,0,0,0,0,0,1
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,0,0,0,0,0,0,0,0,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,1,0,1,0,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,0,0,0,0,0,0,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,1,0,0,1,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,0,0,0,0,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,1,0,0,0,1,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,0,0,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,1,0,0,0,0,1,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,1,0,0,0,0,0,1
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,3,394,4,291,4,411,3,375,1,224,3,4,5,2,2,175,2,333,2,473,3,373,3,427,6,6,5,5,3,387,4,536,3,458,3,809,3,481,3,3,5,3,1,226,3,344,4,181,2,189,2,195,4,4,5,5,3,505,1,339,5,378,3,289,2,448,0,0,0,0,1,0,0,0,0,1
4,4,5,3,4,214,0,0,0,0,0,0,0,0,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,1,0,0,0,0,1,0,0,0,0
4,4,5,3,4,214,5,257,0,0,0,0,0,0,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,1,0,0,0,0,0,1,0,0,0
4,4,5,3,4,214,5,257,4,232,0,0,0,0,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,1,0,0,0,0,0,0,1,0,0
4,4,5,3,4,214,5,257,4,232,4,331,0,0,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,1,0,0,0,0,0,0,0,1,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,1,0,0,0,0,0,0,0,0,1
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,0,0,0,0,0,0,0,0,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,1,0,0,0,1,0,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,0,0,0,0,0,0,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,1,0,0,0,0,1,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,0,0,0,0,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,1,0,0,0,0,0,1,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,0,0,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,1,0,0,0,0,0,0,1,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,1,0,0,0,0,0,0,0,1
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,0,0,0,0,0,0,0,0,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,1,0,0,1,0,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,0,0,0,0,0,0,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,1,0,0,0,1,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,0,0,0,0,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,1,0,0,0,0,1,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,0,0,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,1,0,0,0,0,0,1,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,1,0,0,0,0,0,0,1
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,0,0,0,0,0,0,0,0,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,1,0,1,0,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,0,0,0,0,0,0,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,1,0,0,1,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,0,0,0,0,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,1,0,0,0,1,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,0,0,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,1,0,0,0,0,1,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,1,0,0,0,0,0,1
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,4,214,5,257,4,232,4,331,3,228,3,4,5,2,4,316,4,319,4,283,3,300,4,223,6,6,5,5,3,324,4,386,3,300,5,468,5,258,3,3,5,3,3,166,3,188,4,263,3,179,4,146,4,4,5,5,4,221,3,252,4,308,5,167,2,320,0,0,0,0,1,0,0,0,0,1
4,4,5,3,5,526,0,0,0,0,0,0,0,0,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,1,0,0,0,0,1,0,0,0,0
4,4,5,3,5,526,2,350,0,0,0,0,0,0,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,1,0,0,0,0,0,1,0,0,0
4,4,5,3,5,526,2,350,5,400,0,0,0,0,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,1,0,0,0,0,0,0,1,0,0
4,4,5,3,5,526,2,350,5,400,2,305,0,0,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,1,0,0,0,0,0,0,0,1,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,1,0,0,0,0,0,0,0,0,1
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,0,0,0,0,0,0,0,0,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,1,0,0,0,1,0,0,0,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,0,0,0,0,0,0,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,1,0,0,0,0,1,0,0,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,0,0,0,0,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,1,0,0,0,0,0,1,0,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,0,0,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,1,0,0,0,0,0,0,1,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,4,722,4,615,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,1,0,0,0,0,0,0,0,1
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,0,0,0,0,0,0,0,0,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,0,1,0,0,1,0,0,0,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,0,0,0,0,0,0,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,0,1,0,0,0,1,0,0,0
4,4,5,3,5,526,2,350,5,400,2,305,4,319,3,4,5,2,4,388,3,225,3,267,3,436,3,301,6,6,5,5,4,596,4,476,4,471,0,0,0,0,3,3,5,3,5,322,2,385,4,259,4,223,3,218,4,4,5,5,4,412,4,410,4,482,3,244,4,288,0,0,1,0,0,0,0,1,0,0
